latitude,longitude,B01.tiff,B02.tiff,B03.tiff,B04.tiff,B05.tiff,B06.tiff,B07.tiff,B08.tiff,B09.tiff,B10.tiff,B11.tiff,B12.tiff,B8A.tiff,N,P,K,Ca,Mg,S,B,Cu,Fe,Mn,Zn,Mo,Ni,Al,Se,Si,Na,Va,DRIS_N,DRIS_P,DRIS_K,DRIS_Ca,DRIS_Mg,DRIS_S,DRIS_B,DRIS_Cu,DRIS_Fe,DRIS_Mn,DRIS_Zn,IMS,IBN
-23.1983293873339,-54.43143853733668,0.1256,0.1001,0.1047,0.0957,0.1344,0.289,0.3609,0.3357,0.0455,0.0015,0.3307,0.1889,0.3905,53.28,4.0,20.36,11.25,4.35,2.83,49.29,7.7,124.92,71.73,30.49,2.53,0.61,144.64,3.18,830.43,24.53,0.5,-0.19,0.49,0.04,0.63,1.53,0.11,0.89,-4.69,1.3,0.43,-0.35,-0.18,10.83
-23.1983293873339,-54.43134866591773,0.1259,0.101,0.1045,0.0972,0.1359,0.2872,0.3574,0.3322,0.0449,0.0014,0.3267,0.1878,0.3873,53.28,4.0,20.36,11.25,4.35,2.83,49.29,7.7,124.92,71.73,30.49,2.53,0.61,144.64,3.18,830.43,24.53,0.5,-0.19,0.49,0.04,0.63,1.53,0.11,0.89,-4.69,1.3,0.43,-0.35,-0.18,10.83
-23.1983293873339,-54.43125879449879,0.1262,0.1007,0.105,0.0977,0.1389,0.2839,0.3508,0.3289,0.0443,0.0014,0.3218,0.1875,0.3819,53.28,4.0,20.36,11.25,4.35,2.83,49.29,7.7,124.92,71.73,30.49,2.53,0.61,144.64,3.18,830.43,24.53,0.5,-0.19,0.49,0.04,0.63,1.53,0.11,0.89,-4.69,1.3,0.43,-0.35,-0.18,10.83
-23.1983293873339,-54.43116892307985,0.1264,0.0995,0.1032,0.0976,0.1451,0.2741,0.3335,0.3179,0.0437,0.0014,0.3184,0.1954,0.3654,53.28,4.0,20.36,11.25,4.35,2.83,49.29,7.7,124.92,71.73,30.49,2.53,0.61,144.64,3.18,830.43,24.53,0.5,-0.19,0.49,0.04,0.63,1.53,0.11,0.89,-4.69,1.3,0.43,-0.35,-0.18,10.83
-23.1983293873339,-54.43107905166091,0.1265,0.1021,0.1036,0.1179,0.1524,0.2602,0.3103,0.2969,0.0431,0.0015,0.3158,0.2074,0.3428,53.28,4.0,20.36,11.25,4.35,2.83,49.29,7.7,124.92,71.73,30.49,2.53,0.61,144.64,3.18,830.43,24.53,0.5,-0.19,0.49,0.04,0.63,1.53,0.11,0.89,-4.69,1.3,0.43,-0.35,-0.18,10.83
-23.19841183814289,-54.43862825085191,0.1295,0.0982,0.1045,0.1018,0.1503,0.2843,0.3468,0.3253,0.0428,0.0015,0.3292,0.2133,0.3718,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43853837943298,0.1281,0.0979,0.1022,0.0947,0.1375,0.2944,0.3648,0.3324,0.0444,0.0015,0.3216,0.1926,0.3906,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.438448508014034,0.1267,0.0981,0.1026,0.0894,0.129,0.3021,0.3781,0.3502,0.046,0.0016,0.3182,0.178,0.4058,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43835863659509,0.1254,0.0967,0.1017,0.0826,0.1274,0.3086,0.387,0.3687,0.0473,0.0016,0.3197,0.1734,0.4178,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43826876517616,0.1244,0.0969,0.1007,0.0813,0.1277,0.3135,0.3935,0.3751,0.0484,0.0016,0.322,0.1722,0.4267,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43817889375721,0.1236,0.0974,0.1009,0.0814,0.1265,0.3171,0.3991,0.3755,0.0491,0.0016,0.3216,0.1699,0.4329,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43808902233828,0.123,0.0964,0.1012,0.0807,0.1257,0.319,0.4023,0.3761,0.0495,0.0016,0.3204,0.1684,0.4361,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43799915091933,0.1225,0.0955,0.1003,0.0823,0.1258,0.3176,0.4017,0.3742,0.0498,0.0016,0.3197,0.1678,0.4356,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43790927950039,0.1221,0.0958,0.1002,0.0817,0.1266,0.3141,0.3983,0.3726,0.05,0.0016,0.3191,0.168,0.4318,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43781940808145,0.1218,0.0978,0.1005,0.0805,0.1268,0.3112,0.3938,0.3706,0.05,0.0016,0.3179,0.169,0.4266,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43772953666251,0.1216,0.0965,0.1001,0.0833,0.1268,0.3083,0.3881,0.3653,0.0501,0.0015,0.3165,0.1709,0.4199,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.437639665243566,0.1214,0.0963,0.0999,0.0826,0.1268,0.3043,0.3822,0.358,0.0502,0.0015,0.3156,0.1724,0.4122,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43754979382463,0.1213,0.0972,0.1007,0.0862,0.1268,0.299,0.3763,0.3525,0.0502,0.0015,0.3154,0.1736,0.4029,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43745992240569,0.1214,0.0992,0.103,0.0926,0.1271,0.2959,0.3718,0.3346,0.0501,0.0015,0.3151,0.1744,0.3978,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43737005098675,0.1215,0.0993,0.1024,0.0965,0.1283,0.2962,0.3682,0.3237,0.05,0.0015,0.3148,0.1752,0.3987,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43728017956781,0.1217,0.0982,0.1011,0.0943,0.1288,0.2977,0.3686,0.3278,0.0499,0.0015,0.3144,0.1748,0.4023,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.437190308148864,0.1218,0.0979,0.1009,0.0882,0.1276,0.2997,0.3763,0.3427,0.0498,0.0015,0.3137,0.1721,0.408,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43710043672993,0.122,0.0972,0.1002,0.083,0.1263,0.3024,0.3848,0.3585,0.0497,0.0015,0.3133,0.1694,0.414,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.437010565310985,0.122,0.0958,0.0989,0.0807,0.126,0.3054,0.3879,0.369,0.0497,0.0015,0.3137,0.1686,0.4181,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43692069389204,0.1221,0.0959,0.0996,0.0806,0.1262,0.308,0.3887,0.3725,0.0496,0.0014,0.3144,0.1688,0.4209,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43683082247311,0.1221,0.0973,0.1014,0.0819,0.127,0.3089,0.3889,0.3692,0.0496,0.0014,0.3147,0.1698,0.4217,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43674095105416,0.1221,0.0969,0.1,0.0829,0.1281,0.3087,0.3881,0.3641,0.0496,0.0014,0.3149,0.1712,0.4211,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.436651079635226,0.1222,0.0963,0.1004,0.0811,0.1284,0.3083,0.3874,0.3722,0.0495,0.0014,0.3153,0.1716,0.4201,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43656120821628,0.1223,0.0966,0.101,0.085,0.128,0.3075,0.3869,0.3647,0.0495,0.0013,0.3158,0.1712,0.4185,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43647133679734,0.1223,0.0979,0.1006,0.0871,0.1273,0.3086,0.3886,0.358,0.0495,0.0014,0.3153,0.1702,0.4186,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.4363814653784,0.1225,0.0964,0.1003,0.082,0.1261,0.3118,0.3929,0.3652,0.0494,0.0014,0.3136,0.1686,0.4206,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43629159395946,0.1226,0.096,0.0998,0.0802,0.1256,0.3143,0.3963,0.3728,0.0494,0.0014,0.313,0.1677,0.4228,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43620172254053,0.1227,0.0968,0.1001,0.08,0.126,0.3157,0.3986,0.3745,0.0494,0.0014,0.3145,0.1677,0.4259,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43611185112158,0.1228,0.098,0.1009,0.0815,0.1268,0.3154,0.3982,0.37,0.0493,0.0015,0.3162,0.1686,0.4269,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43602197970264,0.123,0.098,0.1018,0.0835,0.1277,0.3123,0.3926,0.3619,0.0493,0.0015,0.3175,0.1708,0.4236,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.4359321082837,0.1231,0.0978,0.1022,0.087,0.1288,0.3087,0.3863,0.3521,0.0492,0.0015,0.3188,0.1734,0.4192,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43584223686476,0.1232,0.0986,0.1025,0.0898,0.1299,0.3072,0.3848,0.3475,0.0492,0.0015,0.3206,0.1752,0.4166,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.435752365445815,0.1233,0.099,0.103,0.0886,0.1311,0.3059,0.3841,0.3518,0.0491,0.0015,0.3226,0.177,0.4138,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.43566249402688,0.1234,0.0993,0.1038,0.0905,0.1324,0.3024,0.3778,0.3505,0.049,0.0015,0.324,0.1799,0.4084,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.435572622607936,0.1235,0.0998,0.1051,0.0935,0.1337,0.2973,0.3683,0.3432,0.0489,0.0015,0.3251,0.1834,0.4012,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
-23.19841183814289,-54.435482751189,0.1236,0.0995,0.1041,0.0912,0.135,0.2911,0.3609,0.3418,0.0488,0.0015,0.3261,0.1856,0.3939,52.80291251557109,4.034428993721675,21.712567610494347,10.954894339528506,4.3057341509292755,2.9136132704669233,49.230978867905705,8.078718930938418,152.6156662352497,81.0897678646209,31.19333515745706,2.387365597438778,0.7919818239574213,164.14156572949122,2.402888427425066,901.7914671296818,27.977817799841958,0.6180422641885976,-0.3326344025612221,0.36703930813687746,0.1777159748866973,0.35948647790113036,1.2988338992973296,0.011631446509501972,0.7227734590661534,-4.586713018834978,2.06235628955136,0.6464108176790957,-0.42869484279239845,-0.2931238365140727,11.375945471872264
